"";"target_id";"pval";"qval";"b";"se_b";"mean_obs";"var_obs";"tech_var";"sigma_sq";"smooth_sigma_sq";"final_sigma_sq"
"10629";"GKIC01212658.1.p1";0,720806114241299;0,859352251356265;0,0594543771520615;0,166361025036845;4,08368415236798;0,0405470789197395;0,0171617754136776;0,0302827799885678;0,0230140390231826;0,0302827799885678
"10630";"GKIC01061894.1.p1";0,720999830928092;0,859465611031087;-0,146219884463918;0,409438600800416;2,26293746140703;0,18492177422232;0,144313410278976;0,0702623457777606;0,143069391707429;0,143069391707429
"10631";"GKIC01290163.1.p1";0,72103684587054;0,859465611031087;-0,0514634511754171;0,144125686686943;4,19625240342478;0,00642273827693527;0,014231120687449;-0,00743188737462999;0,0213783882776643;0,0213783882776643
"10632";"GKIC01117616.1.p1";0,721230128958487;0,859615142415533;-0,0326609911807029;0,0915347435576004;5,60415405019598;0,00997717667975577;0,00376768147892422;0,00783919098995783;0,0105956487121998;0,0105956487121998
"10633";"GKIC01022396.1.p1";0,72154571755714;0,859829540425436;-0,0324759285385264;0,0911237347578658;5,69654352905145;0,00748890125672901;0,00386337360235001;0,00476170129963127;0,0103712578883161;0,0103712578883161
"10634";"GKIC01204845.1.p1";0,721504708342515;0,859829540425436;0,0532548300254844;0,149403992399454;4,27218579611628;0,0074858814176862;0,0179033639234403;-0,00989267545228886;0,0203621554106673;0,0203621554106673
"10635";"GKIC01057994.1.p1";0,721690503374806;0,859921209098781;0,117436103881241;0,329691119690602;2,53848135154525;0,0233738341857744;0,089087544807549;-0,0657673684114101;0,0972488570258964;0,0972488570258964
"10636";"GKIC01041629.1.p1";0,722095363932813;0,86016097497242;-0,128739209848882;0,361972915328408;2,52094783771079;0,1919130689455;0,107734622334198;0,116878620119539;0,099601370908466;0,116878620119539
"10637";"GKIC01207923.1.p1";0,722089909092406;0,86016097497242;-0,101579470881048;0,285602687290834;2,78940963579728;0,0331647105902946;0,0698637560064748;-0,0336038366367979;0,0699686354010892;0,0699686354010892
"10638";"GKIC01300933.1.p5";0,722071209796964;0,86016097497242;-0,116671077531568;0,328011497855848;2,85627065538287;0,157591386845875;0,0685938579538585;0,115848786718662;0,064394551127329;0,115848786718662
"10639";"GKIC01126852.1.p1";0,722274043950377;0,860292949049646;0,11280478859895;0,317383369319252;2,66782166516588;0,0355979628997244;0,0908763845895658;-0,0525216589376178;0,0818073921883322;0,0818073921883322
"10640";"GKIC01006765.1.p1";0,722542250589801;0,860364030482593;-0,216720154161138;0,610370657369662;1,64242302555398;0,244528820650362;0,280582706829485;-0,00325130783863697;0,358078446389726;0,358078446389726
"10641";"GKIC01121094.1.p1";0,722509061923146;0,860364030482593;-0,0807845762727778;0,2274933010845;4,14371798929087;0,0757977594157678;0,0172932308815274;0,071426544041312;0,0221214498556219;0,071426544041312
"10642";"GKIC01166930.1.p1";0,72260530117;0,860364030482593;-0,0354004477161213;0,0997254618609242;5,28652971095638;0,00412284601056391;0,0053456882693039;-0,000827938781827945;0,0117031707193383;0,0117031707193383
"10643";"GKIC01222750.1.p1";0,72256541261394;0,860364030482593;-0,0415836425737193;0,117126372888364;4,78596215021667;0,0188038651429052;0,00851449956704512;0,0134572702628298;0,0150030785346418;0,0150030785346418
"10644";"GKIC01112490.1.p1";0,722814623875761;0,860451565406636;-0,077544289494914;0,218619591584383;4,62642112234471;0,0699959274159669;0,0442421170529652;0,0376913557890735;0,0164037443708979;0,0376913557890735
"10645";"GKIC01152330.1.p1";0,722805190337901;0,860451565406636;-0,192703085116409;0,543265979244017;4,84085699192796;0,0346491997839433;0,49139505927335;-0,462547840908634;0,0145556679334398;0,0145556679334398
