target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
RS004037-PA	0.0103013924261131	0.0551283749699022	0.221794599722926	0.0864512682340053	5.56840779133303	0.0296699646256344	0.00391919662718851	0.0143691970874459	0.0185022687106153	0.0185022687106153
RS007658-PA	0.0103173114513506	0.0551901905960266	-0.456826943508225	0.178099544654935	3.08932280842779	0.0810043642402697	0.045137951151431	-0.0166454528058787	0.0500203922674545	0.0500203922674545
RS005397-PA	0.0103239613945451	0.0552016549205619	-1.15967373518601	0.452152333014332	1.71752491136195	0.879990081824348	0.179845652065799	0.43347954468511	0.154111122891081	0.43347954468511
RS006296-PA	0.010332561447339	0.0552016549205619	-0.225784120113011	0.0880422796647679	5.40353885076	0.0334281679240178	0.00468169416290549	0.0183906777935184	0.0185726348628021	0.0185726348628021
RS006776-PA	0.010329494064206	0.0552016549205619	-0.269185015237193	0.104961811424679	4.59122323200204	0.0340588530226437	0.0108343388415283	0.0026905947303784	0.0222166067311214	0.0222166067311214
RS004236-PA	0.0103458560738987	0.0552493201579502	0.217054073062556	0.0846528151590542	5.90376313095484	0.0155896367624903	0.00270571465616973	0.000605674216262616	0.0187925826868892	0.0187925826868892
RS014371-PA	0.0103618490499771	0.0553113488578203	0.21671058982683	0.0845365310785887	5.95029745988292	0.0298262666177818	0.00258596812395176	0.0182131636628927	0.0188533071364518	0.0188533071364518
RS004060-PA	0.0103938435890663	0.0554587051300051	0.461742120405898	0.180196005588105	3.14242442194528	0.118453888941252	0.0489775759402063	0.0206562640661421	0.0484342253495184	0.0484342253495184
RS011359-PA	0.0104270326999685	0.0556123082161682	0.370263518968072	0.144558720910906	4.36126284398908	0.0913748597368391	0.0162733690861603	0.0464183022880317	0.0245409720496076	0.0464183022880317
RS004109-PA	0.0104758655038658	0.0558491817052085	0.498786503923274	0.19486032826173	2.96671343771964	0.136348986494087	0.0598781279767006	0.00300829665824819	0.0540335146141072	0.0540335146141072
RS013681-PA	0.010485628038264	0.0558776508913815	-0.720665510991366	0.281577149581733	2.67269660228374	0.337324495708239	0.0910541066480511	0.146802966851671	0.0665484364640897	0.146802966851671
RS003590-PA	0.0105055674483125	0.0559399808763819	0.738296197446606	0.288540234850049	2.62469574014231	0.353835096258676	0.126402083153743	0.123364318228221	0.0690774550278932	0.123364318228221
RS011873-PA	0.0105061792338468	0.0559399808763819	-0.361475105204011	0.141272483017975	4.61285222813645	0.0864061477511822	0.0102568551811803	0.0496168881930122	0.0220242547785875	0.0496168881930122
RS015307-PA	0.0105147288667241	0.0559619204848605	0.299079449467544	0.116899799019794	4.38424295311161	0.0584001614794058	0.0132035254060339	0.0277931636265705	0.0242735666273011	0.0277931636265705
RS013039-PA	0.0105513662724652	0.0561332685695149	0.217034832547069	0.0848715277105267	6.6165486338768	0.0181324329564999	0.00136953655578757	0.00293573164548387	0.0202399920919686	0.0202399920919686
RS008895-PA	0.0106018492110957	0.0563780996558054	-0.229873220147276	0.0899503970119485	5.17913148523394	0.0251455448143662	0.00528794445543984	0.0078153405714138	0.0189852773123816	0.0189852773123816
RS002795-PA	0.0106366892763525	0.0565395746767831	0.233903217489	0.0915682714904799	5.09142673167623	0.0355395641170516	0.00592419404213522	0.018881701076738	0.0192300509891275	0.0192300509891275
RS005993-PA	0.0106655419757664	0.0566452807330004	-0.529421991393	0.207334317601418	2.83227969431545	0.128002546931122	0.0698079749300262	-0.0135639761803307	0.0591545828357106	0.0591545828357106
RS006278-PA	0.0106651562871747	0.0566452807330004	0.340952865988655	0.133524640663767	3.91949436455728	0.0746297333312961	0.0225114027794219	0.0291847689189554	0.0309750862137422	0.0309750862137422
RS012057-PA	0.0106715646083267	0.0566534532883225	0.216155114046438	0.0846580319950573	6.42300985816714	0.016253220049568	0.00179713635650656	0.00235238676147394	0.0197038107873219	0.0197038107873219
RS006981-PA	0.0107307631823459	0.0569438021037127	-0.731149207793996	0.286573875560179	2.84038920423138	0.379426515862313	0.0878110182766966	0.158562740184047	0.0588200373090807	0.158562740184047
RS009309-PA	0.0107972329401868	0.0572702004095936	0.285482416513329	0.11198930194298	6.21694936173364	0.0539352902165241	0.00224681164640537	0.0353779996026225	0.0192569790837482	0.0353779996026225
RS013240-PA	0.0108013365711169	0.0572702004095936	0.249278320114743	0.0977922095933786	7.8024986307982	0.0405687111457897	0.000401079675191156	0.0282888690962747	0.0264868847087623	0.0282888690962747
RS014863-PA	0.0108172698175089	0.0573306225437184	0.246671095788536	0.0967889123447561	4.94630810068443	0.0248266315976646	0.00832402144227762	0.00162314015849518	0.019780259216365	0.019780259216365
RS011734-PA	0.0108347488775304	0.057399183256854	0.679833759143029	0.26681242929633	3.25096878786392	0.300792801520473	0.0471964199041316	0.166370197376896	0.0454151001733893	0.166370197376896
RS010466-PA	0.0108557398525956	0.0574862837542101	-0.302950636897268	0.118929697712146	4.17942960036544	0.0502911955202817	0.0154609591508988	0.0151768558158375	0.0269718598428086	0.0269718598428086
RS011161-PA	0.0108890172470967	0.0576383464252479	0.214884259354378	0.0843927619899491	6.48736861281111	0.0180382308037113	0.00149712645670106	0.00339854503385831	0.0198692883721755	0.0198692883721755
RS000494-PA	0.0109251921611594	0.0578035572236086	-0.639605523908853	0.251310330013409	2.45304028929737	0.252946138152234	0.110125934696811	0.0608546865623003	0.0793447112175353	0.0793447112175353
RS008929-PA	0.0109293785680412	0.0578035572236086	-0.228916566759296	0.0899493826758681	5.23816091123866	0.0284285596066115	0.00542291749799062	0.00739662540030536	0.0188497568333187	0.0188497568333187
RS007667-PA	0.0109394986449258	0.0578328725433629	0.617994538180207	0.242862666054946	4.43799468848071	0.24893510550071	0.0128884249190825	0.164058398770866	0.0236910015605178	0.164058398770866
RS012071-PA	0.0109581138710377	0.05786862085746	-0.402100010619252	0.158056210673432	10.3697201595875	0.0525905829442283	3.07692767815326e-05	0.00813543600910718	0.0749145279205514	0.0749145279205514
RS012457-PA	0.0109553436088265	0.05786862085746	0.3153853768844	0.123966391118897	4.04851741028254	0.0644526782171004	0.0171559550262576	0.0284458661378656	0.0289470433548722	0.0289470433548722
RS015215-PA	0.0109600007686507	0.05786862085746	-0.28292877670992	0.111215385072671	4.43023135083986	0.0474153682537696	0.0133353288255594	0.0165174052795986	0.023771256805028	0.023771256805028
RS004218-PA	0.0109675493187517	0.0578838279764157	0.283424583631284	0.11142081349693	4.4257119696425	0.0430269393372257	0.0134251965685985	0.0121612421659384	0.0238185964723545	0.0238185964723545
RS013099-PA	0.0109720433718651	0.0578838279764157	0.498628080769762	0.196033356121581	2.91052808754357	0.0970011317313347	0.0592178616680872	-0.0236039339031567	0.0560693684687844	0.0560693684687844
RS009402-PA	0.0109795804737653	0.057899415394835	0.237949672588233	0.093557652821178	5.11283370673992	0.0400935392830562	0.00709412987651021	0.0188485548823239	0.019164973327714	0.019164973327714
RS013671-PA	0.0110082562503633	0.0580264154039801	0.53609667606031	0.210859405832389	3.1222573226028	0.190481514069996	0.0622064887613038	0.0711785783226606	0.049027170312925	0.0711785783226606
RS006609-PA	0.0110255924443062	0.0580935615236902	-0.232511091448068	0.0914718568838878	7.52814561485671	0.0289020228902732	0.000582697250611881	0.0162343980924969	0.0245186045547475	0.0245186045547475
RS002012-PA	0.0110642807026523	0.0581931126785387	-0.470701933764005	0.185267431981211	3.12431464938698	0.143885325895326	0.0540058966782471	0.0396859593805553	0.0489661673804912	0.0489661673804912
RS005272-PA	0.0110648025426406	0.0581931126785387	0.259533626617304	0.102152630320568	4.67830320353526	0.0254301287042552	0.00983379837314658	-0.0012526278196448	0.0214716812710854	0.0214716812710854
RS006147-PA	0.0110675148212527	0.0581931126785387	0.387554921527834	0.152547054084422	3.50378794976229	0.0665210720673822	0.03064604836258	-0.000505927712849113	0.0391657627669271	0.0391657627669271
RS007833-PA	0.0110662157958383	0.0581931126785387	-0.930131257369742	0.36610679677838	5.06108093908778	0.570804675785676	0.0130927238951728	0.389009836046805	0.0193287907145322	0.389009836046805
RS009984-PA	0.0110654991182415	0.0581931126785387	-0.387482951819399	0.152514902225658	3.59084842347664	0.104892138581285	0.0300667044652804	0.0397156817374258	0.037223961952194	0.0397156817374258
RS014890-PA	0.0111494525989978	0.0585995564011387	-1.54624409031634	0.609242159345472	1.94477127528619	1.56422285076874	0.190487179658263	0.923040846513536	0.124330347253681	0.923040846513536
RS007780-PA	0.0111617750901819	0.058639928592286	-0.251000274948442	0.0989127446472728	6.64226528732963	0.041196741346867	0.00138933601492799	0.0279618571460418	0.02032006517274	0.0279618571460418
RS003483-PA	0.0111959619189453	0.0587950868021089	-0.22767396525951	0.0897583148872041	5.20727970923942	0.0233728315465905	0.0052516400107257	0.00575606961180401	0.0189180252634458	0.0189180252634458
