target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
RS000584-PA	0.00177745799905173	0.014222063106093	0.676082477168065	0.216339604534166	7.92701657335605	0.240254723009737	0.000405007820706657	0.140003465649292	0.0237361308497683	0.140003465649292
RS007127-PA	0.00177844870892233	0.014222063106093	0.54630168225665	0.174820222488864	4.70873853166541	0.158153813680075	0.00997586721905315	0.0817104633541143	0.0226314094409244	0.0817104633541143
RS005176-PA	0.00178367912644989	0.0142463819694064	-0.987945727921357	0.316236727500238	2.60457268605296	0.513424910515858	0.110535601038777	0.189481402421404	0.0720614126853913	0.189481402421404
RS006997-PA	0.00178370415424836	0.0142463819694064	0.35527394308398	0.113721649303472	5.37760812903024	0.0677324579196104	0.0051330605240206	0.0336647800368848	0.0185832549455479	0.0336647800368848
RS012529-PA	0.00178602246675896	0.0142560490569401	-0.259508748074726	0.0830777890824164	6.25781712154172	0.0221418406251268	0.00211702992696805	0.00215071574222719	0.0185887271894993	0.0185887271894993
RS012315-PA	0.00179683282743572	0.0143334457474367	0.619760371987666	0.198519763557067	4.67647238001276	0.208396451282658	0.0104507519052407	0.10777953766302	0.0229190404388881	0.10777953766302
RS009457-PA	0.00180879414290466	0.0144199220797734	0.459200570175644	0.147181849905281	3.65622415121302	0.103550811349216	0.026554734442895	0.0217494727824643	0.0384327563817273	0.0384327563817273
RS003891-PA	0.00181204105851663	0.0144368621052219	0.451138793906605	0.144622399381834	6.06541548757071	0.108299257939191	0.0023491084999386	0.0603978067089375	0.0181632076499853	0.0603978067089375
RS004806-PA	0.00182394505859449	0.0145137297890756	0.359921500132745	0.115452117921509	4.36150394892491	0.0648786238836234	0.0136956327806778	0.0213651785569172	0.0262919418170082	0.0262919418170082
RS013327-PA	0.00182287250094123	0.0145137297890756	0.843607228576014	0.270589072132194	2.35906504072243	0.380191662603344	0.123412464583859	0.0962428732882263	0.0867175746554653	0.0962428732882263
RS015076-PA	0.00182533552417238	0.0145158171752324	-0.922406075122639	0.295901770122599	4.28769486874455	0.452585528818763	0.0194902960218808	0.243183276663181	0.0272542516357994	0.243183276663181
RS013512-PA	0.00182655376717862	0.0145165332441552	-0.775894044587512	0.248917384641932	2.71191682884336	0.350180090403398	0.0929837226623978	0.0928958704685412	0.0667369836682503	0.0928958704685412
RS011729-PA	0.0018337965086728	0.0145650985661068	0.905441850009881	0.290586863479773	4.34712225093281	0.431586038037556	0.0161871388290565	0.237135036851981	0.0264744045864112	0.237135036851981
RS012116-PA	0.00183639256166886	0.0145767199821056	-0.279923118214903	0.0898488110011203	5.35406723539607	0.0298803357719394	0.00555379653811864	0.00430910167218444	0.0186646299768265	0.0186646299768265
RS006213-PA	0.00184275074220382	0.0146181712699979	0.540849371203124	0.173656897845042	3.21461694523417	0.118942297444422	0.0414927472691242	-0.00172007832386203	0.0489774072383662	0.0489774072383662
RS008697-PA	0.00184438041885346	0.0146220843187846	-0.892933547305793	0.286728733801318	3.72289652587947	0.430836362958868	0.0316219878693584	0.215018112492564	0.0369734979322074	0.215018112492564
RS003449-PA	0.00184748792799016	0.0146377014590206	0.786498813323036	0.252591901649459	6.35481218161394	0.331723431096379	0.00195508255211973	0.18945292378455	0.018816182013343	0.18945292378455
