target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
Mbel_008520	3.49888577403427e-20	5.41592528962765e-16	-0.576483130835703	0.0626445459585464	8.3138645111688	0.102152849561098	0.000230316536504885	0.0135048704477286	0.0132500467099378	0.0135048704477286
Mbel_001213-R1	1.69165786924622e-12	1.30925860790311e-08	-1.29270326462107	0.183159659278405	5.7986657056345	0.558290723793857	0.00322515949162032	0.114190953262814	0.0147643601609379	0.114190953262814
Mbel_000795-R1	4.72496184720763e-12	2.04418757167259e-08	0.486589153712638	0.0703814134068167	7.16597769883736	0.0797492566630515	0.000825811840825512	0.0165115898951688	0.0109431791943565	0.0165115898951688
Mbel_007088-R1	5.28247967355149e-12	2.04418757167259e-08	-0.426363345746329	0.06181175685656	8.01106401150165	0.0612860828527062	0.000364178201056552	0.0130082482988742	0.0124919046833972	0.0130082482988742
Mbel_005376-R1	8.2191716400537e-11	2.54449115632782e-07	-0.538076804801925	0.0828252157907969	6.41170750108876	0.100112611931057	0.00169565828826538	0.0223143990095069	0.0116111535810917	0.0223143990095069
Mbel_007338-R1	1.06226323768083e-10	2.74046210934359e-07	0.416762081847419	0.0645360945001369	6.21547285969708	0.0538090741329617	0.00221444836603386	0.00541894735881785	0.0123627278606232	0.0123627278606232
Mbel_011352-R2	2.57509536220801e-10	5.69427158737398e-07	0.409396208751409	0.0647531552031607	7.42598200147125	0.0586710139737083	0.000684035889853074	0.0139913629908231	0.0112875102198148	0.0139913629908231
Mbel_000484-R1	3.39919162181307e-10	6.57701088925555e-07	-0.71013630253254	0.11309013899143	7.86519842820327	0.177090879166869	0.000403840929403711	0.0443589874504499	0.0121606687770663	0.0443589874504499
Mbel_004472-R1	5.9128741944012e-10	8.32048905955784e-07	0.392065259590253	0.0633105081856416	6.3429004768192	0.0538986173930544	0.00219423341467712	0.0113623448260065	0.0118345381488576	0.0118345381488576
Mbel_007090-R3	5.54920517665596e-10	8.32048905955784e-07	-0.461261255409656	0.0743642342531906	6.9759735173178	0.0751483432470756	0.000872791449280144	0.0184823462269418	0.0108546205605146	0.0184823462269418
Mbel_008072-R1	5.62421784886514e-10	8.32048905955784e-07	0.382304042663244	0.0616558051661959	8.20866589037401	0.0508530633141882	0.000329603164546576	0.0121322709567983	0.0129754309228751	0.0129754309228751
Mbel_018074	7.43813152944484e-10	9.59456982868972e-07	-0.6855079036853	0.111347445187376	7.37281210334656	0.166573111549407	0.000640626281057049	0.0427532611430882	0.0112004575363834	0.0427532611430882
Mbel_000584-R1	1.14762401173603e-09	1.36646708289707e-06	-0.360810756608883	0.0592717806135352	7.70819270271492	0.0454235347603536	0.000468822697180899	0.0107695560185055	0.0118271812226658	0.0118271812226658
Mbel_016610-R1	1.93982288521311e-09	2.14475131715812e-06	0.609422844685459	0.101523646176984	4.79182313086092	0.133290987959594	0.00994856245156836	0.0261261151141746	0.02508538538583	0.0261261151141746
Mbel_006835-R3	2.28271938782431e-09	2.35561422694217e-06	-0.541942056475891	0.0906819719350977	8.24307726184615	0.1056407242654	0.000282987032470799	0.0284982830866617	0.0130639094659148	0.0284982830866617
Mbel_003450-R1	4.04418441261708e-09	3.91249565768124e-06	-0.409865932232801	0.0696769359930969	8.85346401995309	0.0609130812009184	0.000151036212090223	0.0168410277207612	0.0148662264192739	0.0168410277207612
Mbel_012459-R1	5.03616936256605e-09	4.5855803272447e-06	-0.404126474521446	0.0691290401086971	7.72931299298614	0.0594095647506658	0.000467878977260092	0.0162580056749644	0.0118706939705113	0.0162580056749644
Mbel_016828-R1	1.14288044601856e-08	9.8281369021785e-06	-0.425266213100256	0.0745030867313936	6.28654373291873	0.0608035837615813	0.00737612250127134	0.00574611557242424	0.0120513622624981	0.0120513622624981
Mbel_000015-R1	1.38420048518901e-08	1.12768627948635e-05	-0.480429452279898	0.0846522220213399	5.8019156978714	0.0852935038673215	0.00321281298081436	0.0218681824452114	0.0147402133734902	0.0218681824452114
Mbel_005657-R1	1.69451468858151e-08	1.1707584079214e-05	-0.33974959492688	0.0602328045773906	7.95772691175109	0.0417235158697852	0.000329641607308635	0.0112038126361735	0.0123683260080948	0.0123683260080948
Mbel_007550	1.73961130448945e-08	1.1707584079214e-05	-0.493172873239397	0.0875027631923447	5.38922401510295	0.0902193076870478	0.00533078862806555	0.0214677788539689	0.0184544695113025	0.0214677788539689
Mbel_010384-R1	1.57743311844841e-08	1.1707584079214e-05	-0.35390592521933	0.0626058440519247	6.32382507724616	0.0463839665742913	0.00178978300333994	0.0119284379797488	0.0119047064133118	0.0119284379797488
Mbel_014607-R1	1.68817078252791e-08	1.1707584079214e-05	-0.568819274510083	0.100832079976349	7.05610109203696	0.119958641191431	0.000914895559336659	0.0346699836739119	0.0108718947341482	0.0346699836739119
Mbel_000867-R1	1.93747665798428e-08	1.24959171620578e-05	-2.12422675890801	0.378144955249936	6.03429396952993	1.67683993330876	0.00338470212209266	0.497092923011324	0.0133004071086094	0.497092923011324
Mbel_017453-R1	3.51397555524683e-08	2.17571310478663e-05	0.427772768711922	0.0775838262237055	7.01986677000545	0.0687132230479652	0.0010167891880767	0.0200505861322088	0.0108602140140273	0.0200505861322088
Mbel_000372-R1	4.85202432961157e-08	2.88863402300221e-05	-7.34209061025344	1.34553088704529	4.94629703720577	20.3623901775233	0.49663546137388	5.83995132660125	0.023134925035024	5.83995132660125
Mbel_005707	6.1755220465701e-08	3.4685035076576e-05	-0.621577194156369	0.114816804553929	4.28948545383491	0.143951014652193	0.0137486049029814	0.0295105168840971	0.032391540224932	0.032391540224932
Mbel_017653-R2	6.27418426348038e-08	3.4685035076576e-05	-0.371171728505468	0.0685982372754154	5.95288920518351	0.0506143141843516	0.00270782788943577	0.0119418806314389	0.0137621856610939	0.0137621856610939
Mbel_007496-R1	7.70795435743049e-08	3.97704751662222e-05	-0.431825391121587	0.0803570297061478	5.41966056697413	0.0562829169087226	0.00443997234607928	0.00214518018332119	0.0181604104351022	0.0181604104351022
Mbel_016569-R5	7.58602043775753e-08	3.97704751662222e-05	-0.31748129893715	0.0590475287735868	6.73577821704659	0.0344798459766389	0.00121278280369071	0.00674202424501226	0.0109903544862458	0.0109903544862458
Mbel_008440-R1	8.52618400779875e-08	4.25731620182958e-05	-0.350686073917878	0.0654799702799335	8.8513166822579	0.0403576139367688	0.000147641225537238	0.00770372982764818	0.0148590515519762	0.0148590515519762
Mbel_003358-R1	9.59481273015434e-08	4.64119082031434e-05	0.47862049275648	0.089726170826666	7.62462658049443	0.0876849628472052	0.000538875234525646	0.0276388748247305	0.011659016254058	0.0276388748247305
Mbel_002529-R1	1.24912073877897e-07	5.84182048290191e-05	0.518901629423434	0.0981623397982613	4.9547288377312	0.103623972435396	0.00818183557567626	0.0255436217656663	0.0230333355186804	0.0255436217656663
Mbel_006238-R2	1.28317007829101e-07	5.84182048290191e-05	-0.336043722663788	0.0636297790633729	6.7742436696506	0.0434835608699641	0.0010975171919384	0.0130731035508493	0.0109515742333173	0.0130731035508493
Mbel_013870-R2	1.61017850621539e-07	7.12112945648803e-05	-0.476158891229842	0.0908788004537761	7.3013137569346	0.0877247447354487	0.000702762894175155	0.0282035844075352	0.0110956885536146	0.0282035844075352
Mbel_010196-R1	1.79230341189331e-07	7.70640680908237e-05	-0.359052718422656	0.068788232591192	6.93304064706735	0.0499963439023294	0.000948523597723442	0.0156128497028463	0.0108587170782666	0.0156128497028463
Mbel_010815-R1	2.09171632614533e-07	8.52044131905357e-05	-0.406449465396717	0.0782989298040492	6.09159335338858	0.0642841868369049	0.00241520165334507	0.0190423267762629	0.0129864865853605	0.0190423267762629
Mbel_016827-R1	2.05015704744231e-07	8.52044131905357e-05	-0.319033076020164	0.061414740429207	6.40050827255582	0.0339163188687191	0.00155700588424339	0.00549922600836016	0.0116441903127107	0.0116441903127107
Mbel_001067-R1	2.85349927493038e-07	0.000110423288191619	-0.308430478638625	0.0600892284263837	7.33038626373616	0.0372771389382507	0.000661134345613152	0.0119763694594603	0.0111364712999294	0.0119763694594603
Mbel_009626-R1	2.83307397161216e-07	0.000110423288191619	0.339908304567058	0.0662043899299843	6.65921020565257	0.0452668220484497	0.00135294934701814	0.0139876250139868	0.0110877522213413	0.0139876250139868
Mbel_002669-R1	2.97421769397818e-07	0.000112287599231923	-0.85934809868021	0.16767527455412	5.91895366752443	0.289654380364161	0.00281446827362698	0.0955880236651715	0.0139580472537904	0.0955880236651715
Mbel_000307-R1	3.89261906298281e-07	0.000131787354993891	0.574778806207281	0.113276206840999	4.41439989924429	0.130401563519361	0.013365162756164	0.0315450838708326	0.030495202845557	0.0315450838708326
Mbel_002954	3.80868543559239e-07	0.000131787354993891	0.548890584596481	0.108085938871223	4.76702535762705	0.118857769702741	0.0107175586703187	0.0301714369655396	0.0254142355890415	0.0301714369655396
Mbel_003254-R1	4.03525362405312e-07	0.000131787354993891	-0.483238733838448	0.0953643875491189	8.86939805133623	0.0922524806089407	0.00014816480176531	0.0316821176423996	0.0149196647886074	0.0316821176423996
Mbel_003769-R1	4.17183306072787e-07	0.000131787354993891	-0.32178492927684	0.0635819835999267	6.5942961448738	0.0409385750231545	0.00145255930994447	0.0126967809248102	0.011192686541585	0.0126967809248102
Mbel_004240-R1	4.15218926647205e-07	0.000131787354993891	-0.714333997674196	0.14112127546331	5.1275412820322	0.20172267039451	0.00605093091577739	0.0636523194435922	0.0210621451563497	0.0636523194435922
Mbel_004982-R1	3.77051120654151e-07	0.000131787354993891	0.414757002181187	0.0816419734861539	6.86915447883321	0.0678483919278554	0.00110185031579038	0.0222270911057081	0.0108830022097033	0.0222270911057081
Mbel_005385-R1	3.7779931407954e-07	0.000131787354993891	-0.303817955988682	0.059808842892742	7.28873393722027	0.0364082176336215	0.000700318309754368	0.011819523598836	0.0110788575990407	0.011819523598836
Mbel_012186-R1	3.92788782470979e-07	0.000131787354993891	-0.782547182246686	0.154274925929211	4.72464637352236	0.241766303069789	0.0093164456085216	0.0739861890881007	0.0259862625393812	0.0739861890881007
Mbel_008743-R7	4.65301594824993e-07	0.000144048067725921	0.338036649589221	0.067069503874228	6.02298251150476	0.0421988545968597	0.00238041963682951	0.0100066130406625	0.0133636945879433	0.0133636945879433
Mbel_010508-R3	5.05257067565692e-07	0.00015335047350685	-1.1286288033082	0.2246337850887	4.4772539081545	0.50597266044129	0.0116652404625413	0.164945940448926	0.0295588750851509	0.164945940448926
Mbel_006866-R1	5.60052620714952e-07	0.000166712586847053	-0.679110948456467	0.135699877765248	5.06961475666031	0.183659851366783	0.00651720572957148	0.0579333931596894	0.0216993721767172	0.0579333931596894
Mbel_003451-R1	5.84596466348392e-07	0.00017073525853975	-0.550014561899886	0.110085751100874	4.43149438525064	0.118406292849449	0.012176005761171	0.0278636394876708	0.0302400483228818	0.0302400483228818
Mbel_011761-R1	6.29068372554629e-07	0.000180321284051354	-0.999787595847557	0.200677044466832	8.37725369656621	0.399223609863602	0.000261499640517231	0.140687966975283	0.0134215403626731	0.140687966975283
Mbel_014251-R2	6.53478438156348e-07	0.000183912595349493	-0.374829721235209	0.0753471597590834	8.91883479113403	0.0561679067724909	0.000126197690383245	0.0197439830027797	0.0150877040025257	0.0197439830027797
Mbel_013897-R1	7.04170844520416e-07	0.000194640366113063	-0.289313882368945	0.058326944591706	7.49004399441423	0.0327480642580599	0.000505785269122744	0.0105580486054528	0.0114013283597911	0.0114013283597911
Mbel_002936-R2	7.30642018194199e-07	0.000194993237924621	-0.39089055870995	0.0789193751848921	8.17041768235241	0.0612593267578548	0.000281140795532862	0.0215177964329753	0.0128786025389831	0.0215177964329753
Mbel_004221-R2	7.19075365754835e-07	0.000194993237924621	-0.307178277214228	0.0619793424097392	7.4334730110688	0.037815012474299	0.000596819180263228	0.0128482169191397	0.0113003414616541	0.0128482169191397
Mbel_001479-R1	7.87039071318135e-07	0.000203490412567617	-0.290882686612244	0.0589003735090072	7.66185437565561	0.0268235321527335	0.000409240213061381	0.00397087121926247	0.0117331487851906	0.0117331487851906
Mbel_001820-R1	7.8877348369126e-07	0.000203490412567617	-0.286944765237249	0.058108042035501	7.02525737585314	0.0300113084085149	0.000956349889513533	0.00754085554973513	0.0108615560326849	0.0108615560326849
Mbel_016511	8.51369715159112e-07	0.000216038554441769	-1.64268445422047	0.333661410896204	5.11841372481197	1.08617693196723	0.00852598617906298	0.381128793745296	0.0211609866214229	0.381128793745296
Mbel_003993-R1	8.77120736804452e-07	0.000218983094919292	-0.403159865730866	0.0819867918755344	5.33640643243685	0.0534406446041911	0.00456781900630104	0.00591933175853487	0.0189586001408467	0.0189586001408467
Mbel_010853-R1	9.32252495923339e-07	0.000229052958482498	-0.319875036149794	0.0652084243370548	7.62377847795537	0.0412853813093316	0.000510290739845624	0.0143721943759793	0.0116573419341209	0.0143721943759793
Mbel_012438-R7	1.14249093251705e-06	0.000276322142881741	0.316272015139894	0.0650048637686134	7.05672666121735	0.0405826548948052	0.000921447582311303	0.0138682655152047	0.0108721505125767	0.0138682655152047
Mbel_016369-R1	1.16387953027324e-06	0.000277164480755376	0.710121110906592	0.146064671085337	4.47735316776626	0.204693636491729	0.0168793757962473	0.0577927326911892	0.0295573987857585	0.0577927326911892
